flim_year,ceremony_year,ceremony,category,nominee,film,winner
1964,1965,37,ACTRESS,Anne Bancroft,The Pumpkin Eater,FALSE
1964,1965,37,ACTRESS,Sophia Loren,Marriage Italian Style,FALSE
1964,1965,37,ACTRESS,Debbie Reynolds,The Unsinkable Molly Brown,FALSE
1964,1965,37,ACTRESS,Kim Stanley,Seance on a Wet Afternoon,FALSE
1964,1965,37,ACTRESS IN A SUPPORTING ROLE,Gladys Cooper,My Fair Lady,FALSE
1964,1965,37,ACTRESS IN A SUPPORTING ROLE,Dame Edith Evans,The Chalk Garden,FALSE
1964,1965,37,ACTRESS IN A SUPPORTING ROLE,Grayson Hall,The Night of the Iguana,FALSE
1964,1965,37,ACTRESS IN A SUPPORTING ROLE,Lila Kedrova,Zorba the Greek,TRUE
1964,1965,37,ACTRESS IN A SUPPORTING ROLE,Agnes Moorehead,"Hush...Hush, Sweet Charlotte",FALSE
1964,1965,37,DIRECTING,Peter Glenville,Becket,FALSE
1964,1965,37,DIRECTING,Stanley Kubrick,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,FALSE
1964,1965,37,DIRECTING,Robert Stevenson,Mary Poppins,FALSE
1964,1965,37,DIRECTING,George Cukor,My Fair Lady,TRUE
1964,1965,37,DIRECTING,Michael Cacoyannis,Zorba the Greek,FALSE
1964,1965,37,BEST PICTURE,"Hal B. Wallis, Producer",Becket,FALSE
1964,1965,37,BEST PICTURE,"Stanley Kubrick, Producer",Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,FALSE
1964,1965,37,BEST PICTURE,"Walt Disney and Bill Walsh, Producers",Mary Poppins,FALSE
1964,1965,37,BEST PICTURE,"Jack L. Warner, Producer",My Fair Lady,TRUE
1964,1965,37,BEST PICTURE,"Michael Cacoyannis, Producer",Zorba the Greek,FALSE
1964,1965,37,WRITING (Screenplay--based on material from another medium),Edward Anhalt,Becket,TRUE
1964,1965,37,WRITING (Screenplay--based on material from another medium),"Stanley Kubrick, Peter George, Terry Southern",Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,FALSE
1964,1965,37,WRITING (Screenplay--based on material from another medium),"Bill Walsh, Don DaGradi",Mary Poppins,FALSE
1964,1965,37,WRITING (Screenplay--based on material from another medium),Alan Jay Lerner,My Fair Lady,FALSE
1964,1965,37,WRITING (Screenplay--based on material from another medium),Michael Cacoyannis,Zorba the Greek,FALSE
1964,1965,37,WRITING (Story and Screenplay--written directly for the screen),"Story by S. H. Barnett;  Screenplay by Peter Stone, Frank Tarloff",Father Goose,TRUE
1964,1965,37,WRITING (Story and Screenplay--written directly for the screen),Alun Owen,A Hard Day's Night,FALSE
1964,1965,37,WRITING (Story and Screenplay--written directly for the screen),"Story by Orville H. Hampton;  Screenplay by Raphael Hayes, Orville H. Hampton","One Potato, Two Potato",FALSE
1964,1965,37,WRITING (Story and Screenplay--written directly for the screen),"Age, Scarpelli, Mario Monicelli",The Organizer,FALSE
1964,1965,37,WRITING (Story and Screenplay--written directly for the screen),"Jean-Paul Rappeneau, Ariane Mnouchkine, Daniel Boulanger, Philippe De Broca",That Man from Rio,FALSE
1965,1966,38,ACTOR,Richard Burton,The Spy Who Came In from the Cold,FALSE
1965,1966,38,ACTOR,Lee Marvin,Cat Ballou,TRUE
1965,1966,38,ACTOR,Laurence Olivier,Othello,FALSE
1965,1966,38,ACTOR,Rod Steiger,The Pawnbroker,FALSE
1965,1966,38,ACTOR,Oskar Werner,Ship of Fools,FALSE
1965,1966,38,ACTOR IN A SUPPORTING ROLE,Martin Balsam,A Thousand Clowns,TRUE
1965,1966,38,ACTOR IN A SUPPORTING ROLE,Ian Bannen,The Flight of the Phoenix,FALSE
1965,1966,38,ACTOR IN A SUPPORTING ROLE,Tom Courtenay,Doctor Zhivago,FALSE
1965,1966,38,ACTOR IN A SUPPORTING ROLE,Michael Dunn,Ship of Fools,FALSE
1965,1966,38,ACTOR IN A SUPPORTING ROLE,Frank Finlay,Othello,FALSE
1965,1966,38,ACTRESS,Julie Andrews,The Sound of Music,FALSE
1965,1966,38,ACTRESS,Julie Christie,Darling,TRUE
1965,1966,38,ACTRESS,Samantha Eggar,The Collector,FALSE
1965,1966,38,ACTRESS,Elizabeth Hartman,A Patch of Blue,FALSE
1965,1966,38,ACTRESS,Simone Signoret,Ship of Fools,FALSE
1965,1966,38,ACTRESS IN A SUPPORTING ROLE,Ruth Gordon,Inside Daisy Clover,FALSE
1965,1966,38,ACTRESS IN A SUPPORTING ROLE,Joyce Redman,Othello,FALSE
1965,1966,38,ACTRESS IN A SUPPORTING ROLE,Maggie Smith,Othello,FALSE
1965,1966,38,ACTRESS IN A SUPPORTING ROLE,Shelley Winters,A Patch of Blue,TRUE
1965,1966,38,ACTRESS IN A SUPPORTING ROLE,Peggy Wood,The Sound of Music,FALSE
1965,1966,38,DIRECTING,William Wyler,The Collector,FALSE
1965,1966,38,DIRECTING,John Schlesinger,Darling,FALSE
1965,1966,38,DIRECTING,David Lean,Doctor Zhivago,FALSE
1965,1966,38,DIRECTING,Robert Wise,The Sound of Music,TRUE
1965,1966,38,DIRECTING,Hiroshi Teshigahara,Woman in the Dunes,FALSE
1965,1966,38,BEST PICTURE,"Joseph Janni, Producer",Darling,FALSE
1965,1966,38,BEST PICTURE,"Carlo Ponti, Producer",Doctor Zhivago,FALSE
1965,1966,38,BEST PICTURE,"Stanley Kramer, Producer",Ship of Fools,FALSE
1965,1966,38,BEST PICTURE,"Robert Wise, Producer",The Sound of Music,TRUE
1965,1966,38,BEST PICTURE,"Fred Coe, Producer",A Thousand Clowns,FALSE
1965,1966,38,WRITING (Screenplay--based on material from another medium),"Walter Newman, Frank R. Pierson",Cat Ballou,FALSE
1965,1966,38,WRITING (Screenplay--based on material from another medium),"Stanley Mann, John Kohn",The Collector,FALSE
1965,1966,38,WRITING (Screenplay--based on material from another medium),Robert Bolt,Doctor Zhivago,TRUE
1965,1966,38,WRITING (Screenplay--based on material from another medium),Abby Mann,Ship of Fools,FALSE
1965,1966,38,WRITING (Screenplay--based on material from another medium),Herb Gardner,A Thousand Clowns,FALSE
1965,1966,38,WRITING (Story and Screenplay--written directly for the screen),"Age, Scarpelli, Mario Monicelli, Tonino Guerra, Giorgio Salvioni, Suso Cecchi D'Amico",Casanova '70,FALSE
1965,1966,38,WRITING (Story and Screenplay--written directly for the screen),Frederic Raphael,Darling,TRUE
1965,1966,38,WRITING (Story and Screenplay--written directly for the screen),"Jack Davies, Ken Annakin",Those Magnificent Men in Their Flying Machines,FALSE
1965,1966,38,WRITING (Story and Screenplay--written directly for the screen),"Franklin Coen, Frank Davis",The Train,FALSE
1965,1966,38,WRITING (Story and Screenplay--written directly for the screen),Jacques Demy,The Umbrellas of Cherbourg,FALSE
1966,1967,39,ACTOR,Alan Arkin,The Russians Are Coming The Russians Are Coming,FALSE
1966,1967,39,ACTOR,Richard Burton,Who's Afraid of Virginia Woolf?,FALSE
1966,1967,39,ACTOR,Michael Caine,Alfie,FALSE
1966,1967,39,ACTOR,Steve McQueen,The Sand Pebbles,FALSE
1966,1967,39,ACTOR,Paul Scofield,A Man for All Seasons,TRUE
1966,1967,39,ACTOR IN A SUPPORTING ROLE,Mako,The Sand Pebbles,FALSE
1966,1967,39,ACTOR IN A SUPPORTING ROLE,James Mason,Georgy Girl,FALSE
1966,1967,39,ACTOR IN A SUPPORTING ROLE,Walter Matthau,The Fortune Cookie,TRUE
1966,1967,39,ACTOR IN A SUPPORTING ROLE,George Segal,Who's Afraid of Virginia Woolf?,FALSE
1966,1967,39,ACTOR IN A SUPPORTING ROLE,Robert Shaw,A Man for All Seasons,FALSE
1966,1967,39,ACTRESS,Anouk Aimee,A Man and a Woman,FALSE
1966,1967,39,ACTRESS,Ida Kaminska,The Shop on Main Street,FALSE
1966,1967,39,ACTRESS,Lynn Redgrave,Georgy Girl,FALSE
1966,1967,39,ACTRESS,Vanessa Redgrave,Morgan!,FALSE
1966,1967,39,ACTRESS,Elizabeth Taylor,Who's Afraid of Virginia Woolf?,TRUE
1966,1967,39,ACTRESS IN A SUPPORTING ROLE,Sandy Dennis,Who's Afraid of Virginia Woolf?,TRUE
1966,1967,39,ACTRESS IN A SUPPORTING ROLE,Wendy Hiller,A Man for All Seasons,FALSE
1966,1967,39,ACTRESS IN A SUPPORTING ROLE,Jocelyne Lagarde,Hawaii,FALSE
1966,1967,39,ACTRESS IN A SUPPORTING ROLE,Vivien Merchant,Alfie,FALSE
1966,1967,39,ACTRESS IN A SUPPORTING ROLE,Geraldine Page,You're a Big Boy Now,FALSE
1966,1967,39,DIRECTING,Michelangelo Antonioni,Blow-Up,FALSE
1966,1967,39,DIRECTING,Claude Lelouch,A Man and a Woman,FALSE
1966,1967,39,DIRECTING,Fred Zinnemann,A Man for All Seasons,TRUE
1966,1967,39,DIRECTING,Richard Brooks,The Professionals,FALSE
1966,1967,39,DIRECTING,Mike Nichols,Who's Afraid of Virginia Woolf?,FALSE
1966,1967,39,BEST PICTURE,"Lewis Gilbert, Producer",Alfie,FALSE
1966,1967,39,BEST PICTURE,"Fred Zinnemann, Producer",A Man for All Seasons,TRUE
1966,1967,39,BEST PICTURE,"Norman Jewison, Producer",The Russians Are Coming The Russians Are Coming,FALSE
1966,1967,39,BEST PICTURE,"Robert Wise, Producer",The Sand Pebbles,FALSE
1966,1967,39,BEST PICTURE,"Ernest Lehman, Producer",Who's Afraid of Virginia Woolf?,FALSE
1966,1967,39,WRITING (Screenplay--based on material from another medium),Bill Naughton,Alfie,FALSE
1966,1967,39,WRITING (Screenplay--based on material from another medium),Robert Bolt,A Man for All Seasons,TRUE
1966,1967,39,WRITING (Screenplay--based on material from another medium),Richard Brooks,The Professionals,FALSE
1966,1967,39,WRITING (Screenplay--based on material from another medium),William Rose,The Russians Are Coming The Russians Are Coming,FALSE
1966,1967,39,WRITING (Screenplay--based on material from another medium),Ernest Lehman,Who's Afraid of Virginia Woolf?,FALSE
1966,1967,39,WRITING (Story and Screenplay--written directly for the screen),"Story by Michelangelo Antonioni;  Screenplay by Michelangelo Antonioni, Tonino Guerra, Edward Bond",Blow-Up,FALSE
1966,1967,39,WRITING (Story and Screenplay--written directly for the screen),"Billy Wilder, I. A. L. Diamond",The Fortune Cookie,FALSE
1966,1967,39,WRITING (Story and Screenplay--written directly for the screen),Robert Ardrey,Khartoum,FALSE
1966,1967,39,WRITING (Story and Screenplay--written directly for the screen),"Story by Claude Lelouch;  Screenplay by Claude Lelouch, Pierre Uytterhoeven",A Man and a Woman,TRUE
1966,1967,39,WRITING (Story and Screenplay--written directly for the screen),"Clint Johnston, Don Peters",The Naked Prey,FALSE
1967,1968,40,ACTOR,Warren Beatty,Bonnie and Clyde,FALSE
1967,1968,40,ACTOR,Dustin Hoffman,The Graduate,FALSE
1967,1968,40,ACTOR,Paul Newman,Cool Hand Luke,FALSE
1967,1968,40,ACTOR,Rod Steiger,In the Heat of the Night,TRUE
1967,1968,40,ACTOR,Spencer Tracy,Guess Who's Coming to Dinner,FALSE
1967,1968,40,ACTOR IN A SUPPORTING ROLE,John Cassavetes,The Dirty Dozen,FALSE
1967,1968,40,ACTOR IN A SUPPORTING ROLE,Gene Hackman,Bonnie and Clyde,FALSE
1967,1968,40,ACTOR IN A SUPPORTING ROLE,Cecil Kellaway,Guess Who's Coming to Dinner,FALSE
1967,1968,40,ACTOR IN A SUPPORTING ROLE,George Kennedy,Cool Hand Luke,TRUE
1967,1968,40,ACTOR IN A SUPPORTING ROLE,Michael J. Pollard,Bonnie and Clyde,FALSE
1967,1968,40,ACTRESS,Anne Bancroft,The Graduate,FALSE
1967,1968,40,ACTRESS,Faye Dunaway,Bonnie and Clyde,FALSE
1967,1968,40,ACTRESS,Dame Edith Evans,The Whisperers,FALSE
1967,1968,40,ACTRESS,Audrey Hepburn,Wait until Dark,FALSE
1967,1968,40,ACTRESS,Katharine Hepburn,Guess Who's Coming to Dinner,TRUE
1967,1968,40,ACTRESS IN A SUPPORTING ROLE,Carol Channing,Thoroughly Modern Millie,FALSE
1967,1968,40,ACTRESS IN A SUPPORTING ROLE,Mildred Natwick,Barefoot in the Park,FALSE
1967,1968,40,ACTRESS IN A SUPPORTING ROLE,Estelle Parsons,Bonnie and Clyde,TRUE
1967,1968,40,ACTRESS IN A SUPPORTING ROLE,Beah Richards,Guess Who's Coming to Dinner,FALSE
1967,1968,40,ACTRESS IN A SUPPORTING ROLE,Katharine Ross,The Graduate,FALSE
1967,1968,40,DIRECTING,Arthur Penn,Bonnie and Clyde,FALSE
1967,1968,40,DIRECTING,Mike Nichols,The Graduate,TRUE
1967,1968,40,DIRECTING,Stanley Kramer,Guess Who's Coming to Dinner,FALSE
1967,1968,40,DIRECTING,Richard Brooks,In Cold Blood,FALSE
1967,1968,40,DIRECTING,Norman Jewison,In the Heat of the Night,FALSE
1967,1968,40,BEST PICTURE,"Warren Beatty, Producer",Bonnie and Clyde,FALSE
1967,1968,40,BEST PICTURE,"Arthur P. Jacobs, Producer",Doctor Dolittle,FALSE
1967,1968,40,BEST PICTURE,"Lawrence Turman, Producer",The Graduate,FALSE
1967,1968,40,BEST PICTURE,"Stanley Kramer, Producer",Guess Who's Coming to Dinner,FALSE
1967,1968,40,BEST PICTURE,"Walter Mirisch, Producer",In the Heat of the Night,TRUE
1967,1968,40,WRITING (Screenplay--based on material from another medium),"Donn Pearce, Frank R. Pierson",Cool Hand Luke,FALSE
1967,1968,40,WRITING (Screenplay--based on material from another medium),"Calder Willingham, Buck Henry",The Graduate,FALSE
1967,1968,40,WRITING (Screenplay--based on material from another medium),Richard Brooks,In Cold Blood,FALSE
1967,1968,40,WRITING (Screenplay--based on material from another medium),Stirling Silliphant,In the Heat of the Night,TRUE
1967,1968,40,WRITING (Screenplay--based on material from another medium),"Joseph Strick, Fred Haines",Ulysses,FALSE
1967,1968,40,WRITING (Story and Screenplay--written directly for the screen),"David Newman, Robert Benton",Bonnie and Clyde,FALSE
1967,1968,40,WRITING (Story and Screenplay--written directly for the screen),Story by Robert Kaufman;  Screenplay by Norman Lear,Divorce American Style,FALSE
1967,1968,40,WRITING (Story and Screenplay--written directly for the screen),William Rose,Guess Who's Coming to Dinner,TRUE
1967,1968,40,WRITING (Story and Screenplay--written directly for the screen),Jorge Semprun,La Guerre Est Finie,FALSE
1967,1968,40,WRITING (Story and Screenplay--written directly for the screen),Frederic Raphael,Two for the Road,FALSE
1968,1969,41,ACTOR,Alan Arkin,The Heart Is a Lonely Hunter,FALSE
1968,1969,41,ACTOR,Alan Bates,The Fixer,FALSE
1968,1969,41,ACTOR,Ron Moody,Oliver!,FALSE
1968,1969,41,ACTOR,Peter O'Toole,The Lion in Winter,FALSE
1968,1969,41,ACTOR,Cliff Robertson,Charly,TRUE
1968,1969,41,ACTOR IN A SUPPORTING ROLE,Jack Albertson,The Subject Was Roses,TRUE
1968,1969,41,ACTOR IN A SUPPORTING ROLE,Seymour Cassel,Faces,FALSE
1968,1969,41,ACTOR IN A SUPPORTING ROLE,Daniel Massey,Star!,FALSE
1968,1969,41,ACTOR IN A SUPPORTING ROLE,Jack Wild,Oliver!,FALSE
1968,1969,41,ACTOR IN A SUPPORTING ROLE,Gene Wilder,The Producers,FALSE
1968,1969,41,ACTRESS,Katharine Hepburn,The Lion in Winter,TRUE
1968,1969,41,ACTRESS,Patricia Neal,The Subject Was Roses,FALSE
1968,1969,41,ACTRESS,Vanessa Redgrave,Isadora,FALSE
1968,1969,41,ACTRESS,Barbra Streisand,Funny Girl,TRUE
1968,1969,41,ACTRESS,Joanne Woodward,"Rachel, Rachel",FALSE
1968,1969,41,ACTRESS IN A SUPPORTING ROLE,Lynn Carlin,Faces,FALSE
1968,1969,41,ACTRESS IN A SUPPORTING ROLE,Ruth Gordon,Rosemary's Baby,TRUE
